Stop_ID,Latitude,Longitude,Address
4280,53.136646,-6.065471,"Kircullen, Kinlin Rd, Killincarrig, Greystones, Co. Wicklow, Ireland"
4281,53.138351,-6.063732,"Ellerslie, St Vincent Rd, Killincarrig, Greystones, Co. Wicklow, Ireland"
4283,53.144115,-6.061551,"2 Church Rd, Killincarrig, Greystones, Co. Wicklow, Ireland"
4284,53.145519,-6.064624,"Westview, Church Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4285,53.148098,-6.064192,"4 Trafalgar Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4286,53.150074,-6.066489,"1 Beach Rd, Greystones, Co. Wicklow, Ireland"
4287,53.150036,-6.069829,"2-6 Victoria Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4288,53.149227,-6.07492,"The Palms, Rathdown Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4289,53.146198,-6.077864,"Cobweb Cottage, Blacklion, Greystones, Co. Wicklow, Ireland"
4290,53.14452,-6.075787,"26-52 Bellevue Rd, Greystones, Co. Wicklow, Ireland"
4291,53.145096,-6.068807,"Payerne, Bellevue Park, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4292,53.144981,-6.06932,"Bellevue Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4293,53.144615,-6.075146,"1-23 Bellevue Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4294,53.146397,-6.077883,"Grove Cottage, Church Ln, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4295,53.149738,-6.079664,"Sweet Chestnut, Blacklion, Greystones, Co. Wicklow, Ireland"
4296,53.152401,-6.081623,"Blacklion Retail Centre, Rathdown Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4297,53.155609,-6.08247,"Lisen, Rathdown Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland"
4299,53.163017,-6.085539,"Rose Cottage, Windgate, Windgates, Co. Wicklow, Ireland"
4300,53.166828,-6.087561,"R761, Rathdown Upper, Co. Wicklow, Ireland"
4301,53.172409,-6.093603,"The Paddock, Rathdown Upper, Windgates, Co. Wicklow, Ireland"
4302,53.203384,-6.099375,"3, Marlborough Terrace, Strand Rd, Bray, Co. Wicklow, Ireland"
4303,53.187347,-6.099726,"Vevay Rd, Kilruddery Demesne East, Bray, Co. Wicklow, Ireland"
4304,53.189388,-6.102635,"18, Scott Park, Boghall Rd, Kilruddery Demesne East, Bray, Co. Wicklow, Ireland"
4305,53.106182,-6.063917,"Woodbine Cottage, Sea Rd, Cooldross Upper, Kilcoole, Co. Wicklow, Ireland"
4306,53.1217845,-6.10445,"N11, Drummin East, Co. Wicklow, Ireland"
4307,53.169601,-6.1316,"N11, Co. Wicklow, Ireland"
4308,53.106197,-6.061114,"Sea Rd, Ballydonarea, Co. Wicklow, Ireland"
4313,53.255001,-6.184928,"Heigue Cottage, Ballyogan Rd, Sandyford, Dublin 18, Ireland"
4314,53.384186,-6.371735,"Beechgrove, Castleknock Rd, Blanchardstown, Dublin 15, Ireland"
4315,53.417118,-6.277916,"Silloge Green, Silloge, Co. Dublin, Ireland"
4316,53.453285,-6.288643,"1-51 Rivermeade Ave, Killeek, Co. Dublin, Ireland"
4317,53.453014,-6.292422,"3 Rivermeade Dr, Toberburr, Co. Dublin, Ireland"
4319,53.347099,-6.29915,"19 Conyngham Rd, Phoenix Park, Dublin 8, D08 CH92, Ireland"
4320,53.346931,-6.292617,"Parkgate House, 42A Parkgate St, Phoenix Park, Dublin 8, D08 E3FY, Ireland"
4322,53.373466,-6.311117,"1A Ashington Gardens, Ashington, Dublin 7, D07 E797, Ireland"
4323,53.396286,-6.393869,"R121, Coolmine, Dublin, Ireland"
4324,53.403969,-6.426628,"Littlepace Rd, Huntstown, Dublin, Ireland"
4325,53.408596,-6.428965,"R156, Co. Dublin, Ireland"
4326,53.398224,-6.391008,"R121, Dublin, Ireland"
4327,53.350929,-6.438249,"The Glebe, Glebe, Lucan, Co. Dublin, Ireland"
4330,53.454784,-6.218293,"Malahide Rd, Swords Demesne, Swords, Co. Dublin, Ireland"
4331,53.455414,-6.17918,"Dirha, Seabury Cres, Yellow Walls, Malahide, Co. Dublin, Ireland"
4332,53.290089,-6.268897,"Nutgrove Service Station, Nutgrove Way, Whitehall, Dublin 14, Ireland"
4333,53.286232,-6.266326,"83A Marley Ct, Rathfarnham, Dublin 14, D14 E680, Ireland"
4334,53.283772,-6.265031,"40A Llewellyn Way, Rathfarnham, Dublin 16, Ireland"
4336,53.286156,-6.266338,"83A Marley Ct, Rathfarnham, Dublin 14, D14 E680, Ireland"
4337,53.290718,-6.268857,"Nutgrove Service Station, Nutgrove Way, Whitehall, Dublin 14, Ireland"
4339,53.452705,-6.183465,"3 Estuary Rd, Yellow Walls, Malahide, Co. Dublin, Ireland"
4340,53.286049,-6.373384,"Belgard Square S, Oldbawn, Dublin, Ireland"
4341,53.285831,-6.37245,"Belgard Square S, Oldbawn, Dublin, Ireland"
4342,53.286049,-6.3733,"Belgard Square S, Oldbawn, Dublin, Ireland"
4344,53.285965,-6.373034,"Belgard Square S, Oldbawn, Dublin, Ireland"
4347,53.286221,-6.375096,"Apartment 25 Virginia Hall, Belgard Square, Belgard Square W, Oldbawn, Dublin 24, Ireland"
4348,53.286671,-6.375,"Apartment 29 Alen Hall, Belgard Square, Belgard Square W, Oldbawn, Dublin 24, Ireland"
4349,53.275753,-6.227689,"Padre Pio, Blackthorn Green, Sandyford, Dublin 16, Ireland"
4350,53.276253,-6.223062,"Carrig, Moreen Ave, Sandyford, Dublin 16, Ireland"
4353,53.29245,-6.170423,"38-40 Newtownpark Ave, Stradbrook, Dublin, Ireland"
4354,53.287533,-6.175916,"2 Newtownpark Ave, Dublin, Ireland"
4355,53.291267,-6.171815,"66 Newtownpark Ave, Stradbrook, Dublin, Ireland"
4357,53.357868,-6.38285,"Hollyville Terrace, Lucan Rd Old, Brooklawn, Dublin 20, Ireland"
4359,53.357983,-6.382817,"Lucan Rd Old, Brooklawn, Dublin, Ireland"
4360,53.357082,-6.373593,"Saint Marys, Lucan Rd Old, Palmerstown Lower, Dublin 20, Ireland"
4361,53.355705,-6.371243,"2-22 Kennelsfort Rd Lower, Redcowfarm, Dublin, Ireland"
4362,53.393009,-6.398596,"R121, Coolmine, Dublin, Ireland"
4363,53.38171,-6.303513,"St Helena's Rd, Finglas South, Dublin, Ireland"
4364,53.392673,-6.321921,"2-14 Cappagh Rd, Dublin, Ireland"
4365,53.402153,-6.283638,"19 Poppintree Park Ln W, Ballymun, Dublin, Ireland"
4366,53.345684,-6.2573,"200 College St, Dublin, Ireland"
4367,53.398796,-6.289482,"Parkview Rd, Ballymun, Dublin, Ireland"
4368,53.398792,-6.288852,"Parkview Drive, Ballymun, Dublin, Ireland"
4369,53.397194,-6.292408,"165-193 Jamestown Rd, Finglas North, Dublin, Ireland"
4371,53.365997,-6.292717,"197-199 Carnlough Rd, Cabra West, Dublin, Ireland"
4372,53.381985,-6.276304,"64-68 Ballygall Rd E, Ballygall, Dublin, Ireland"
4375,53.391628,-6.296604,"23-59 Jamestown Rd, Finglas North, Dublin, Ireland"
4376,53.392345,-6.292675,"48-50 McKee Rd, Finglas North, Dublin, Ireland"
4377,53.39439,-6.289984,"99 McKee Rd, Dublin, Ireland"
4379,53.317703,-6.374345,"L1019, Redcow, Dublin, Ireland"
4381,53.391865,-6.116317,"Station House, Station Rd, Burrow, Dublin 13, Ireland"
4382,53.374863,-6.219569,"159-175 Malahide Rd, Dublin, Ireland"
4383,53.396263,-6.211064,"28-30 Barryscourt Rd, Kilmore, Dublin, Ireland"
4384,53.357597,-6.242639,"144-145 N Strand Rd, North Dock, Dublin, Ireland"
4385,53.388531,-6.198952,"Shalimar, St Brendan's Ave, Harmonstown, Dublin 5, Ireland"
4386,53.377995,-6.175093,"43 Watermill Dr, Clontarf East, Dublin, Ireland"
4387,53.450859,-6.152417,"Malahide Library, Main St, Malahide, Co. Dublin, Ireland"
4388,53.39872,-6.20598,"24-36 Glin Rd, Priorswood, Dublin, Ireland"
4389,53.373474,-6.211026,"The Homestead, Collins Ave E, Clontarf West, Dublin 5, Ireland"
4390,53.371655,-6.207558,"53 Collins Ave E, Clontarf, Dublin, Ireland"
4391,53.305714,-6.217668,"UCD Sutherland School of Law, Trimblestown, Dublin, Ireland"
4392,53.306999,-6.334333,"2-12 Temple Manor Cl, Limekilnfarm, Dublin, Ireland"
4393,53.259323,-6.193535,"4 Ballyogan Ave, Sandyford, Dublin, Ireland"
4395,53.257236,-6.189467,"41 Ballyogan Ct, Ballyogan, Dublin 18, D18 W3Y0, Ireland"
4396,53.256844,-6.193308,"105 Ballyogan Rd, Sandyford, Dublin, Ireland"
4397,53.275578,-6.251496,"47 Ballinteer Ave, Ballinteer, Dublin, Ireland"
4399,53.332489,-6.320961,"79-81 Galtymore Rd, Drimnagh, Dublin, Ireland"
4400,53.334255,-6.319337,"132-134 Galtymore Rd, Drimnagh, Dublin, Ireland"
4401,53.354828,-6.371753,"Chapelizod Bypass, Redcowfarm, Dublin, Ireland"
4404,53.36227,-6.500311,"44 Celbridge Rd, Leixlip, Co. Kildare, Ireland"
4405,53.364182,-6.496622,"Kames, Celbridge Rd, Leixlip, Co. Kildare, Ireland"
4406,53.327969,-6.338483,"Naas Rd, Inchicore, Dublin, Ireland"
4407,53.346588,-6.286197,"41 Victoria Quay, Dublin, Ireland"
4408,53.348255,-6.301092,"Phoenix House, Conyngham Rd, Phoenix Park, Dublin 8, Ireland"
4409,53.322292,-6.393183,"5-7 Orchard Rd, Clondalkin, Dublin, Ireland"
4410,53.345314,-6.40664,"Fonthill Rd N, Dublin, Ireland"
4411,53.350956,-6.404665,"Fonthill Rd N, Yellow Walls, Dublin, Ireland"
4413,53.346142,-6.292697,"St John's Rd W, Dublin, Ireland"
4414,53.344353,-6.34999,"Kylemore Rd, Chapelizod, Dublin, Ireland"
4415,53.350624,-6.25053,"15 Amiens St, North Dock, Dublin, Ireland"
4416,53.20842,-6.114726,"39 Dublin Rd, Little Bray, Bray, Co. Wicklow, Ireland"
4417,53.209236,-6.118155,"33 St Peter's Rd, Little Bray, Bray, Co. Wicklow, Ireland"
4419,53.206913,-6.119481,"Hawthorn Rd, Little Bray, Bray, Co. Wicklow, Ireland"
4420,53.206635,-6.122016,"2-12 Maple Grove, Bray Commons, Bray, Co. Wicklow, Ireland"
4421,53.207699,-6.119617,"16-68 Beech Rd, Little Bray, Bray, Co. Wicklow, Ireland"
4422,53.20097,-6.127767,"2 Upper Dargle Rd, Bray Commons, Bray, Co. Wicklow, Ireland"
4432,53.377209,-6.248545,"Green Gables, Griffith Downs, Whitehall, Dublin 9, Ireland"
4433,53.461689,-6.213415,"R132, Swords, Co. Dublin, Ireland"
4434,53.33596,-6.289199,"Cork St, Merchants Quay, Dublin, Ireland"
4435,53.288815,-6.363677,"The Cottage, Old Blessington Rd, Tallaght, Dublin 24, Ireland"
4436,53.289192,-6.367052,"Maro House, Old Blessington Rd, Tallaght, Dublin 24, Ireland"
4438,53.293362,-6.422709,"Unit 3030, Lake Dr, Citywest Business Campus, Saggart, Co. Dublin, Ireland"
4440,53.286385,-6.40698,"10-26 Brookview Grove, Jobstown, Dublin, Ireland"
4441,53.288502,-6.404571,"16-17 Brookfield Rd, Jobstown, Dublin 24, D24 CX77, Ireland"
4445,53.280602,-6.3894,"Mountain View, Dromcarra Ave, Whitestown, Dublin 24, Ireland"
4446,53.294056,-6.355604,"Greenhills Rd, Tallaght, Dublin, Ireland"
4451,53.325985,-6.207639,"119-121 Strand Rd, Dublin, Ireland"
4455,53.32056,-6.213936,"1 Ailesbury Rd, Dublin, Ireland"
4456,53.339931,-6.26579,"63 Aungier St, Dublin, Ireland"
4457,53.275135,-6.209207,"Ravenscourt Business Park, Three Rock Rd, Sandyford Industrial Estate, Dublin 18, Ireland"
4458,53.360474,-6.308092,"259-261 Blackhorse Ave, Cabra West, Dublin, Ireland"
4460,53.287289,-6.207978,"70 Kilmacud Rd Upper, Stillorgan, Dublin, Ireland"
4462,53.275112,-6.137734,"7 Church Pl, Thomastown, Sallynoggin, Co. Dublin, A96 K525, Ireland"
4464,53.39407,-6.399032,"32 Sheepmoor Grove, Coolmine, Dublin, Ireland"
4465,53.419495,-6.139955,"Saint Bridget's, Strand Rd, Burrow, Portmarnock, Co. Dublin, Ireland"
4466,53.388332,-6.189725,"8-10 Glenwood Rd, Edenmore, Dublin, Ireland"
4468,53.356777,-6.238007,"35-39 West Rd, North Dock, Dublin, Ireland"
4469,53.354145,-6.230236,"10-30 East Rd, North Dock, Dublin, Ireland"
4472,53.376396,-6.178279,"4 All Saints Park, Clontarf, Dublin 5, D05 HH42, Ireland"
4473,53.383907,-6.214728,"Castle Service Station, Kilmore Rd, Beaumont, Dublin 5, Ireland"
4474,53.384151,-6.215603,"40 Kilmore Rd, Beaumont, Dublin, Ireland"
4475,53.289104,-6.212455,"76 Lower Kilmacud Rd, Mountmerrion, Dublin, Ireland"
4477,53.288887,-6.205192,"6 Lower Kilmacud Rd, Stillorgan, Dublin, Ireland"
4479,53.391281,-6.294076,"4-6 McKee Rd, Finglas North, Dublin, Ireland"
4481,53.364643,-6.286885,"40-54 Fassaugh Rd, Cabra East, Dublin, Ireland"
4485,53.365582,-6.289464,"7 Fassaugh Ave, Cabra East, Dublin, Ireland"
4486,53.288811,-6.245354,"Dundrum View, Ballinteer Rd, Dundrum, Dublin 14, Ireland"
4489,53.394592,-6.39955,"2-26 Sheepmoor Grove, Coolmine, Dublin, Ireland"
4492,53.395008,-6.417943,"19-25 Hazelwood Green, Hartstown, Dublin, Ireland"
4493,53.390575,-6.400148,"R121, Coolmine, Dublin, Ireland"
4494,53.3465,-6.25711,"1 Hawkins St, Dublin, Ireland"
4495,53.346169,-6.257031,"1 Hawkins St, Dublin, Ireland"
4496,53.348774,-6.259996,"Veritas House, Abbey Street Lower, North City, Dublin 1, Ireland"
4498,53.366867,-6.304174,"109-113 Nephin Rd, Ashtown, Dublin, Ireland"
4499,53.361561,-6.283193,"59-63 Dowth Ave, Cabra East, Dublin, Ireland"
4500,53.364025,-6.28372,"56-122 Fassaugh Rd, Cabra East, Dublin, Ireland"
4501,53.364685,-6.287117,"40-54 Fassaugh Rd, Cabra East, Dublin, Ireland"
4502,53.363354,-6.282692,"1-9 Dowth Ave, Cabra East, Dublin, Ireland"
4503,53.419018,-6.140785,"2, Hazel Court, Strand Rd, Portmarnock, Co. Dublin, Ireland"
4504,53.375732,-6.317258,"Apartment 81, Watermint Court, Royal Canal Ave, Royal Canal Park, Dublin 15, Ireland"
4508,53.352165,-6.259915,"Cathal Brugha St, Rotunda, Dublin, Ireland"
4509,53.355865,-6.252412,"97 Summerhill, Mountjoy, Dublin, Ireland"
4513,53.353981,-6.257788,"Parnell Trading Estate, Parnell St, Rotunda, Dublin 1, Ireland"
4514,53.339886,-6.297176,"57 O'Reilly Ave, Ceannt Fort, Mount Brown, Dublin 8, D08 R89X, Ireland"
4515,53.340698,-6.293716,"25 McDowell Ave, Ceannt Fort, Mount Brown, Dublin 8, D08 XRN4, Ireland"
4516,53.339966,-6.29686,"57 O'Reilly Ave, Ceannt Fort, Mount Brown, Dublin 8, D08 R89X, Ireland"
4518,53.362602,-6.241133,"61-71 Fairview Strand, Drumcondra, Dublin, Ireland"
4520,53.375385,-6.386686,"Homeleigh, Sycamore Ave, Carpenterstown, Dublin 15, Ireland"
4521,53.344318,-6.260201,"35 College Green, Dublin, Ireland"
4522,53.344296,-6.260592,"35 College Green, Dublin, Ireland"
4523,53.369122,-6.317312,"18-26 Kinvara Ave, Ashtown, Dublin, Ireland"
4524,53.371643,-6.315687,"26-42 Ashington Ave, Ashtown, Dublin, Ireland"
4525,53.373482,-6.311217,"57 Ashington Gardens, Ashington, Dublin 7, D07 X7PK, Ireland"
4526,53.372181,-6.315307,"Annamore, Ashington Ave, Ashtown, Dublin 7, Ireland"
4527,53.321537,-6.266884,"192-194 Rathgar Rd, Dublin, Ireland"
4528,53.328854,-6.264526,"16-40 Rathmines Rd Lower, Dublin, Ireland"
4530,53.340378,-6.255548,"32-33 Kildare St, Dublin, Ireland"
4532,53.312046,-6.405244,"26-40 Hazelwood Cres, Gibraltar, Dublin, Ireland"
4533,53.169582,-6.13645,"N11 Service Station, Kilmacanoge North, Kilmacanoge, Co. Wicklow, Ireland"
4534,53.313156,-6.408173,"4-20 Park View Lawns, Gibraltar, Dublin, Ireland"
4535,53.315563,-6.407963,"The Meadows, St John's Lawn, Gibraltar, Dublin 22, Ireland"
4536,53.312035,-6.405459,"21 Hazelwood View, Gibraltar, Dublin, Ireland"
4537,53.31081,-6.401936,"St John's Dr, Dublin, Ireland"
4538,53.375729,-6.316882,"Apartment 81, Watermint Court, Royal Canal Ave, Royal Canal Park, Dublin 15, Ireland"
4539,53.381416,-6.310893,"Parochial House, Glenties Park, Finglas South, Dublin 11, Ireland"
4542,53.3866,-6.297131,"Saint Martins, Finglas Rd, Finglas East, Dublin 11, Ireland"
4543,53.386288,-6.296943,"Saint Martins, Finglas Rd, Finglas East, Dublin 11, Ireland"
4545,53.319309,-6.43435,"New Nangor Road, Nangor, Co. Dublin, Ireland"
4546,53.398422,-6.307564,"2-24 Plunkett Ave, Finglas North, Dublin, Ireland"
4548,53.386253,-6.296029,"102-114 Finglas Rd, Ballygall, Dublin, Ireland"
4549,53.321194,-6.377512,"Saint Joseph, Woodford View, Knockmitten, Dublin 22, Ireland"
4550,53.324844,-6.390303,"2 Castle View Rd, Clondalkin, Dublin 22, D22 RX63, Ireland"
4551,53.326424,-6.382994,"Woodford Walk, Yellowmeadows, Dublin, Ireland"
4552,53.324947,-6.439473,"Unnamed Road, Co. Dublin, Ireland"
4554,53.326786,-6.439494,"Unnamed Road, Co. Dublin, Ireland"
4555,53.324993,-6.439489,"Unnamed Road, Co. Dublin, Ireland"
4557,53.281326,-6.469668,"Ivy House, Main St, Rathcoole, Co. Dublin, Ireland"
4558,53.317543,-6.47179,"R120, Milltown, Co. Dublin, Ireland"
4559,53.317554,-6.471517,"R120, Milltown, Co. Dublin, Ireland"
4560,53.279495,-6.47761,"3 School Rd, Rathcoole, Co. Dublin, Ireland"
4561,53.341747,-6.423692,"Foxborough Rd, Balgaddy, Lucan, Co. Dublin, Ireland"
4562,53.340717,-6.424343,"15-19 Foxborough Rd, Balgaddy, Lucan, Co. Dublin, Ireland"
4563,53.401699,-6.181091,"Malahide Rd, Grange, Dublin, Ireland"
4564,53.277367,-6.480017,"Teach Muire, Rathe Lawns, Tootenhill, Rathcoole, Co. Dublin, Ireland"
4565,53.281273,-6.15513,"Kill Ave, Dublin, Ireland"
4566,53.281864,-6.152083,"Dun Laoghaire Fire Station, Kill Ave, Dún Laoghaire, Dublin, Ireland"
4567,53.282955,-6.147082,"Apartment 38, Rochdale, Claremont Ave, Honeypark, Dublin, Ireland"
4568,53.282879,-6.147297,"8-12 Kill Ave, Honeypark, Dublin, Ireland"
4569,53.281826,-6.152268,"Kill Ave, Dublin, Ireland"
4570,53.280975,-6.156755,"38-56 Kill Ave, Kill of the Grange, Dublin, Ireland"
4571,53.288906,-6.194993,"2, Wolverston, Stillorgan Park Ave, Stillorgan, Dublin, Ireland"
4573,53.370594,-6.387881,"Diswellstown Rd, Diswellstown, Dublin, Ireland"
4574,53.370453,-6.387866,"Diswellstown Rd, Diswellstown, Dublin, Ireland"
4575,53.372711,-6.388542,"13 Carpenterstown Road, Carpenterstown, Dublin, Ireland"
4576,53.319302,-6.434343,"New Nangor Road, Nangor, Co. Dublin, Ireland"
4577,53.29546,-6.323118,"Seefin, Rossmore Grove, Templeogue, Dublin 6W, Co. Dublin, Ireland"
4578,53.297573,-6.325946,"Wellington Ln, Templeogue, Dublin, Ireland"
4582,53.281235,-6.261903,"Broadford Rd, Ballinteer, Dublin, Ireland"
4583,53.388519,-6.312531,"28-30 Cardiffsbridge Rd, Finglas South, Dublin, Ireland"
4584,53.201115,-6.127403,"4 Upper Dargle Rd, Bray Commons, Bray, Co. Wicklow, Ireland"
4586,53.288734,-6.207583,"Saint Luke's, Lower Kilmacud Rd, Stillorgan, Dublin, Ireland"
4587,53.289375,-6.241702,"Saint Enda's, Kilmacud Rd Upper, Dundrum, Dublin 14, Ireland"
4588,53.183342,-6.121998,"Southern Cross Rd, Irishtown, Bray, Co. Wicklow, Ireland"
4589,53.184135,-6.116066,"Southern Cross Rd, Irishtown, Bray, Co. Wicklow, Ireland"
4590,53.184422,-6.109052,"Southern Cross Rd, Bray, Co. Wicklow, Ireland"
4591,53.18536,-6.104575,"Rugare, Riddlesford, Kilruddery Demesne East, Bray, Co. Wicklow, Ireland"
4592,53.389435,-6.298567,"Raven House, Jamestown Rd, Ballygall, Dublin 11, Ireland"
4593,53.402416,-6.176786,"R139, Donaghmede, Dublin, Ireland"
4594,53.391365,-6.163521,"132 St Donagh's Rd, Donaghmede, Dublin 13, D13 V802, Ireland"
4595,53.402065,-6.172317,"R139, Donaghmede, Dublin, Ireland"
4596,53.40237,-6.17713,"R139, Donaghmede, Dublin, Ireland"
4597,53.390118,-6.224082,"24 Montrose Dr, Beaumont, Dublin 5, D05 H527, Ireland"
4599,53.357567,-6.423841,"N4, Ballydowd, Lucan, Co. Dublin, Ireland"
4601,53.355621,-6.42222,"Kezikor, Willsbrook Dr, Ballydowd, Lucan, Co. Dublin, Ireland"
4602,53.347683,-6.424561,"Ballyowen Rd, Ballyowen, Lucan, Co. Dublin, Ireland"
4603,53.346043,-6.420236,"35 Abbeywood Way, Balgaddy, Lucan, Co. Dublin, K78 X236, Ireland"
4604,53.344402,-6.418633,"12 Abbeydale Cl, Balgaddy, Lucan, Co. Dublin, K78 VK12, Ireland"
4605,53.34343,-6.421956,"27 Abbeydale Rise, Balgaddy, Lucan, Co. Dublin, K78 E364, Ireland"
4606,53.339802,-6.42605,"Balgaddy Road, Balgaddy, Lucan, Co. Dublin, Ireland"
4607,53.340366,-6.430205,"Balgaddy Road, Balgaddy, Lucan, Co. Dublin, Ireland"
4608,53.342411,-6.43226,"Inis Eoghain, Moy Glas Chase, Esker South, Lucan, Co. Dublin, Ireland"
4609,53.345985,-6.432823,"An Ghuisti, Esker Lucan Rd, Esker South, Lucan, Co. Dublin, Ireland"
4610,53.347633,-6.435988,"Esker Manor, Glebe, Lucan, Co. Dublin, Ireland"
4611,53.348911,-6.439799,"Saint Teresa's, Griffeen Rd, Glebe, Lucan, Co. Dublin, Ireland"
4612,53.347443,-6.442443,"38 Arthur Griffith Park, Glebe, Lucan, Co. Dublin, Ireland"
4613,53.345116,-6.444516,"15, Esker Cottages, Esker South, Lucan, Co. Dublin, Ireland"
4616,53.347683,-6.450883,"17-39 Newcastle Rd, Lucan, Co. Dublin, Ireland"
4617,53.326683,-6.439522,"Unnamed Road, Co. Dublin, Ireland"
4619,53.339802,-6.4258,"Balgaddy Road, Balgaddy, Lucan, Co. Dublin, Ireland"
4620,53.347569,-6.450917,"17-39 Newcastle Rd, Lucan, Co. Dublin, Ireland"
4623,53.340401,-6.430614,"Balgaddy Road, Balgaddy, Lucan, Co. Dublin, Ireland"
4624,53.347782,-6.436675,"Griffeen Rd, Glebe, Lucan, Co. Dublin, Ireland"
4625,53.345406,-6.431891,"Anfield, Moy Glas Green, Esker South, Lucan, Co. Dublin, Ireland"
4626,53.34724,-6.44276,"40 Arthur Griffith Park, Glebe, Lucan, Co. Dublin, Ireland"
4627,53.349102,-6.439438,"Saint Teresa's, Griffeen Rd, Glebe, Lucan, Co. Dublin, Ireland"
4628,53.343384,-6.43225,"Griffeen Rd, Esker South, Lucan, Co. Dublin, Ireland"
4629,53.343479,-6.422198,"27 Abbeydale Rise, Balgaddy, Lucan, Co. Dublin, K78 E364, Ireland"
4630,53.344685,-6.418711,"11 Abbeydale Walk, Balgaddy, Lucan, Co. Dublin, K78 N521, Ireland"
4631,53.346664,-6.422703,"72 Abbeywood Way, Ballyowen, Lucan, Co. Dublin, Ireland"
4632,53.347515,-6.424658,"Ballyowen Rd, Ballyowen, Lucan, Co. Dublin, Ireland"
4633,53.355042,-6.421767,"Ballyowen Park, Ballydowd, Lucan, Co. Dublin, Ireland"
4636,53.280602,-6.190129,"1, Belmont Terrace, Stillorgan Rd, Galloping Green North, Blackrock, Co. Dublin, Ireland"
4637,53.289158,-6.196245,"Lower Kilmacud Rd, Stillorgan, Dublin, Ireland"
4640,53.289494,-6.373748,"The Exchange, Belgard Square North, Cookstown, Dublin 24, Ireland"
4641,53.282906,-6.401866,"1 Jobstown Rd, Jobstown, Dublin, Ireland"
4642,53.280899,-6.403479,"Jobstown Rd, Jobstown, Dublin, Ireland"
4643,53.280785,-6.403581,"Jobstown Rd, Jobstown, Dublin, Ireland"
4644,53.283688,-6.402658,"Russell Walk, Jobstown, Dublin, Ireland"
4645,53.284882,-6.405991,"23 Russell Meadows, Jobstown, Dublin, Ireland"
4646,53.289413,-6.374223,"The Grain House, The Exchange, Belgard Square North, Cookstown, Dublin 24, Ireland"
4647,53.290024,-6.371514,"Belgard Square North, Tamhlacht, Baile Átha Cliath, Ireland"
4650,53.110287,-6.105287,"Kilpedder House, Kilpedder West, Kilpedder, Co. Wicklow, Ireland"
4651,53.1233655,-6.1063665,"N11, Drummin East, Co. Wicklow, Ireland"
4652,53.097179,-6.110066,"Newtownmountkennedy Garda Station, Dublin Rd, Kilmacullagh, Newtown Mount Kennedy, Co. Wicklow, Ireland"
4653,53.092182,-6.112208,"Unit 3, an tSráid Mhór, Kilmacullagh, Baile an Chinnéidigh, Co. Contae Chill Mhantáin, Ireland"
4654,53.088333,-6.109209,"Valley View, o'Neill's Park, Moneycarroll, Newtown Mount Kennedy, Co. Wicklow, Ireland"
4655,53.084324,-6.105183,"Enboma, Killadreenan, Newtown Mount Kennedy, Co. Wicklow, Ireland"
4656,53.079498,-6.10055,"R772, Killadreenan, Co. Wicklow, Ireland"
4657,53.079765,-6.1011,"R772, Killadreenan, Co. Wicklow, Ireland"
4658,53.088825,-6.110074,"Apartment 6, Lissadell, Main St, Moneycarroll, Newtown Mount Kennedy, Co. Wicklow, Ireland"
4659,53.09185,-6.112154,"Carrisbrook Mews, Main St, Kilmacullagh, Newtown Mount Kennedy, Co. Wicklow, Ireland"
4660,53.175301,-6.109667,"Graiguebeg, 112 Hollybrook Park, Kilruddery Demesne West, Bray, Co. Wicklow, A98 YY98, Ireland"
4661,53.099705,-6.108455,"Dublin Rd, Co. Wicklow, Ireland"
4662,53.313362,-6.341236,"Mountain View, Greenhills Rd, Walkinstown, Dublin 12, Ireland"
4663,53.325191,-6.389081,"6A Castle Cl, Yellowmeadows, Dublin 22, D22 EP11, Ireland"
4664,53.322353,-6.392511,"4 Watery Ln, Clondalkin, Dublin, Ireland"
4665,53.317257,-6.395564,"Desmond House, Boot Rd, Brideswell Commons, Dublin 22, Ireland"
4666,53.316856,-6.398028,"Ros Na Rí, St John's Rd, Brideswell Commons, Dublin 22, Ireland"
4667,53.317501,-6.401314,"Knocknagow, St John's Park E, Commons, Dublin 22, Ireland"
4668,53.3204,-6.406012,"Fonthill Rd S, Dublin, Ireland"
4669,53.319916,-6.421771,"2 Mill Ct Way, Deansrath, Dublin, Ireland"
4670,53.321175,-6.422476,"St Cuthberts Rd, Deansrath, Dublin, Ireland"
4671,53.320118,-6.405882,"Fonthill Rd S, Dublin, Ireland"
4672,53.317463,-6.40111,"Knocknagow, St John's Park E, Commons, Dublin 22, Ireland"
4673,53.318077,-6.395135,"14, Moyle Park, Clondalkin, Dublin 22, Ireland"
4674,53.326103,-6.382735,"Woodford Walk, Yellowmeadows, Dublin, Ireland"
